3 6 2 2
1	1	1	0.069998	0.1288	0.048479	0.089239	0.021664	0.040102	0.129116914	0.029237144
1	1	1	0.071291	0.12991	0.049375	0.090012	0.022067	0.040458	0.13023873	0.029772261
1	1	1	0.072596	0.13102	0.050279	0.090784	0.022473	0.040813	0.131360875	0.030311325
1	1	1	0.073912	0.13213	0.051191	0.091554	0.022883	0.041169	0.132483346	0.030855258
1	1	1	0.075238	0.13324	0.05211	0.092323	0.023297	0.041523	0.133606138	0.031404086
1	1	1	0.076576	0.13435	0.053037	0.09309	0.023714	0.041878	0.134729276	0.031956769
1	1	1	0.077925	0.13545	0.053972	0.093856	0.024134	0.042232	0.135842757	0.032513377
1	1	1	0.079285	0.13655	0.054914	0.094621	0.024558	0.042585	0.136956586	0.033074905
1	1	1	0.080656	0.13765	0.055864	0.095384	0.024986	0.042938	0.138070769	0.033641227
1	1	1	0.082038	0.13875	0.056822	0.096145	0.025417	0.043291	0.139185311	0.034211337
1	1	1	0.083431	0.13984	0.057787	0.096906	0.025852	0.043643	0.14029022	0.034786513
1	1	1	0.084835	0.14093	0.05876	0.097664	0.02629	0.043994	0.1413955	0.035365254
1	1	1	0.08625	0.14202	0.05974	0.098421	0.026732	0.044346	0.142501159	0.035948973
1	1	1	0.087676	0.14311	0.060728	0.099177	0.027177	0.044697	0.1436072	0.036536577
1	1	1	0.089112	0.1442	0.061724	0.099931	0.027626	0.045047	0.144713621	0.03712889
1	1	1	0.09056	0.14528	0.062727	0.10068	0.028078	0.045397	0.145810448	0.037724437
1	1	1	0.092018	0.14636	0.063738	0.10143	0.028534	0.045747	0.146907666	0.038325232
1	1	1	0.093487	0.14744	0.064756	0.10218	0.028993	0.046096	0.148005292	0.03893006
1	1	1	0.094967	0.14852	0.065781	0.10293	0.029456	0.046445	0.149103332	0.039539966
1	1	1	0.096457	0.14959	0.066814	0.10368	0.029922	0.046793	0.15019178	0.040153903
1	1	1	0.097959	0.15066	0.067855	0.10442	0.030391	0.047141	0.151280667	0.040770143
1	1	1	0.099471	0.15173	0.068903	0.10517	0.030865	0.047488	0.152369975	0.041394175
1	1	1	0.10099	0.1528	0.069958	0.10591	0.031341	0.047835	0.15345967	0.042019482
1	1	1	0.10253	0.15387	0.071021	0.10665	0.031821	0.048182	0.154549942	0.042649842
1	1	1	0.10407	0.15493	0.072091	0.10739	0.032305	0.048528	0.155630521	0.043285204
1	1	1	0.10563	0.15599	0.073169	0.10812	0.032792	0.048874	0.15671168	0.043922778
1	1	1	0.10719	0.15705	0.074254	0.10886	0.033282	0.049219	0.157793154	0.04456618
1	1	1	0.10877	0.15811	0.075346	0.10959	0.033776	0.049564	0.158875223	0.045212768
1	1	1	0.11035	0.15916	0.076446	0.11033	0.034274	0.049909	0.159947616	0.045866257
1	1	1	0.11195	0.16021	0.077552	0.11106	0.034774	0.050253	0.161020622	0.046520857
1	1	1	0.11356	0.16126	0.078667	0.11179	0.035279	0.050596	0.162094105	0.047181431
1	1	1	0.11517	0.16231	0.079788	0.11251	0.035786	0.050939	0.163167924	0.047843116
1	1	1	0.1168	0.16335	0.080917	0.11324	0.036297	0.051282	0.16423238	0.048511725
1	1	1	0.11844	0.16439	0.082053	0.11397	0.036812	0.051625	0.165297333	0.049185357
1	1	1	0.12009	0.16543	0.083196	0.11469	0.03733	0.051966	0.16636279	0.049860959
1	1	1	0.12175	0.16647	0.084347	0.11541	0.037851	0.052308	0.167428756	0.050540611
1	1	1	0.12342	0.1675	0.085504	0.11613	0.038376	0.052649	0.168485238	0.051225209
1	1	1	0.1251	0.16854	0.086669	0.11685	0.038904	0.052989	0.169552243	0.051913751
1	1	1	0.12679	0.16957	0.087841	0.11756	0.039436	0.05333	0.170609777	0.052605345
1	1	1	0.12849	0.17059	0.089021	0.11828	0.039971	0.053669	0.171657846	0.053302815
1	1	1	0.1302	0.17162	0.090207	0.11899	0.040509	0.054009	0.172716458	0.054002313
1	1	1	0.13192	0.17264	0.091401	0.11971	0.041051	0.054348	0.173765619	0.054708764
1	1	1	0.13366	0.17366	0.092601	0.12042	0.041596	0.054686	0.174815508	0.055417109
1	1	1	0.1354	0.17468	0.093809	0.12112	0.042145	0.055024	0.175865789	0.056128367
1	1	1	0.13715	0.1757	0.095024	0.12183	0.042697	0.055362	0.176916639	0.056845642
1	1	1	0.13891	0.17671	0.096245	0.12254	0.043252	0.055699	0.177958065	0.057566833
1	1	1	0.14068	0.17772	0.097474	0.12324	0.043811	0.056035	0.179000073	0.058290844
1	1	1	0.14247	0.17873	0.09871	0.12394	0.044373	0.056372	0.180042855	0.059018856
1	1	1	0.14426	0.17974	0.099953	0.12464	0.044938	0.056708	0.181086052	0.059750759
1	1	1	0.14606	0.18074	0.1012	0.12534	0.045507	0.057043	0.182119852	0.06048755
1	1	1	0.14787	0.18174	0.10246	0.12604	0.046079	0.057378	0.183154263	0.061228287
1	1	1	0.1497	0.18274	0.10372	0.12673	0.046654	0.057713	0.184189485	0.061970814
1	1	1	0.15153	0.18374	0.10499	0.12743	0.047233	0.058047	0.18522514	0.062720371
1	1	1	0.15337	0.18473	0.10627	0.12812	0.047815	0.05838	0.186251426	0.063471636
1	1	1	0.15522	0.18572	0.10756	0.12881	0.048401	0.058714	0.187278351	0.064227881
1	1	1	0.15708	0.18671	0.10885	0.1295	0.04899	0.059046	0.188305922	0.064987928
1	1	1	0.15896	0.1877	0.11015	0.13019	0.049582	0.059379	0.189334352	0.065751954
1	1	1	0.16084	0.18868	0.11145	0.13087	0.050177	0.059711	0.19035324	0.066517615
1	1	1	0.16273	0.18966	0.11276	0.13156	0.050776	0.060042	0.191372795	0.067290349
1	1	1	0.16463	0.19064	0.11408	0.13224	0.051378	0.060373	0.192393024	0.068064755
1	1	1	0.16654	0.19162	0.11541	0.13292	0.051983	0.060704	0.193413937	0.068843055
1	1	1	0.16846	0.19259	0.11674	0.1336	0.052592	0.061034	0.194425539	0.069626191
1	1	1	0.17039	0.19356	0.11808	0.13427	0.053204	0.061364	0.195437838	0.070410938
1	1	1	0.17234	0.19453	0.11943	0.13495	0.053819	0.061693	0.196451066	0.07120179
1	1	1	0.17429	0.1955	0.12078	0.13562	0.054438	0.062022	0.197464785	0.071995231
1	1	1	0.17624	0.19646	0.12214	0.13629	0.05506	0.062351	0.198468996	0.072792543
1	1	1	0.17821	0.19742	0.12351	0.13697	0.055685	0.062679	0.199474159	0.073595992
1	1	1	0.18019	0.19838	0.12488	0.13763	0.056313	0.063006	0.200480058	0.074398592
1	1	1	0.18218	0.19934	0.12626	0.1383	0.056945	0.063334	0.2014867	0.075208454
1	1	1	0.18418	0.20029	0.12765	0.13897	0.05758	0.06366	0.202484093	0.07602206
1	1	1	0.18619	0.20124	0.12904	0.13963	0.058218	0.063987	0.203482243	0.076837224
1	1	1	0.18821	0.20219	0.13044	0.14029	0.05886	0.064313	0.20448116	0.077657172
1	1	1	0.19023	0.20314	0.13184	0.14095	0.059504	0.064638	0.205480604	0.078479903
1	1	1	0.19227	0.20408	0.13326	0.14161	0.060152	0.064963	0.206471074	0.079307479
1	1	1	0.19431	0.20502	0.13468	0.14227	0.060804	0.065288	0.207462082	0.080139901
1	1	1	0.19637	0.20596	0.1361	0.14292	0.061458	0.065612	0.208454137	0.080972675
1	1	1	0.19843	0.2069	0.13753	0.14357	0.062116	0.065935	0.20944674	0.081810205
1	1	1	0.20051	0.20783	0.13897	0.14422	0.062777	0.066259	0.210430412	0.082651625
1	1	1	0.20259	0.20876	0.14042	0.14487	0.063441	0.066582	0.211414642	0.083496801
1	1	1	0.20468	0.20969	0.14187	0.14552	0.064109	0.066904	0.212399698	0.084346732
1	1	1	0.20678	0.21061	0.14333	0.14617	0.064779	0.067226	0.213375585	0.085199486
1	1	1	0.20889	0.21153	0.14479	0.14681	0.065453	0.067547	0.214352314	0.086054498
1	1	1	0.21101	0.21245	0.14627	0.14746	0.06613	0.067868	0.215329891	0.086915817
1	1	1	0.21314	0.21337	0.14774	0.1481	0.06681	0.068189	0.216308326	0.087778438
1	1	1	0.21528	0.21429	0.14923	0.14873	0.067494	0.068509	0.217287626	0.088643263
1	1	1	0.21743	0.2152	0.15072	0.14937	0.068181	0.068829	0.218257799	0.089514403
1	1	1	0.21958	0.21611	0.15221	0.15001	0.068871	0.069148	0.219228571	0.090389273
1	1	1	0.22175	0.21702	0.15372	0.15064	0.069564	0.069467	0.220200514	0.09126538
1	1	1	0.22393	0.21792	0.15523	0.15127	0.07026	0.069786	0.221163356	0.092145264
1	1	1	0.22611	0.21882	0.15674	0.1519	0.070959	0.070104	0.222126812	0.093028854
1	1	1	0.2283	0.21972	0.15827	0.15253	0.071662	0.070421	0.223091179	0.093917149
1	1	1	0.2305	0.22062	0.15979	0.15316	0.072368	0.070739	0.224056465	0.094809291
1	1	1	0.23271	0.22151	0.16133	0.15378	0.073077	0.071055	0.225012677	0.095702452
1	1	1	0.23493	0.2224	0.16287	0.15441	0.073789	0.071372	0.225969825	0.096602062
1	1	1	0.23716	0.22329	0.16442	0.15503	0.074504	0.071687	0.226927918	0.097502669
1	1	1	0.2394	0.22418	0.16597	0.15565	0.075223	0.072003	0.227886963	0.0984081
1	1	1	0.24165	0.22506	0.16753	0.15626	0.075944	0.072318	0.228836971	0.099313556
1	1	1	0.2439	0.22594	0.1691	0.15688	0.076669	0.072632	0.229787633	0.100226338
1	1	1	0.24616	0.22682	0.17067	0.15749	0.077397	0.072946	0.230739268	0.101140195
1	1	1	0.24844	0.22769	0.17225	0.15811	0.078128	0.07326	0.231682207	0.10206047
1	1	1	0.25072	0.22856	0.17383	0.15872	0.078862	0.073573	0.232625818	0.102981726
1	1	1	0.25301	0.22943	0.17542	0.15933	0.079599	0.073886	0.233570429	0.103906712
1	1	1	0.25531	0.2303	0.17702	0.15993	0.08034	0.074198	0.234516049	0.104833636
1	1	1	0.25761	0.23116	0.17862	0.16054	0.081083	0.07451	0.235452353	0.105765998
1	1	1	0.25993	0.23203	0.18023	0.16114	0.08183	0.074822	0.236400014	0.106700351
1	1	1	0.26225	0.23288	0.18184	0.16174	0.08258	0.075133	0.237328371	0.107638337
1	1	1	0.26459	0.23374	0.18346	0.16234	0.083333	0.075443	0.238268109	0.108579957
1	1	1	0.26693	0.23459	0.18509	0.16294	0.084089	0.075753	0.239198555	0.109525286
1	1	1	0.26928	0.23544	0.18672	0.16354	0.084848	0.076063	0.240130058	0.110474322
1	1	1	0.27164	0.23629	0.18836	0.16413	0.08561	0.076372	0.241062627	0.1114242
1	1	1	0.27401	0.23714	0.19	0.16472	0.086375	0.076681	0.24199627	0.112377765
1	1	1	0.27638	0.23798	0.19165	0.16531	0.087143	0.07699	0.24292064	0.113335017
1	1	1	0.27876	0.23882	0.19331	0.1659	0.087915	0.077297	0.243846098	0.114296802
1	1	1	0.28116	0.23965	0.19497	0.16649	0.088689	0.077605	0.244763015	0.11526135
1	1	1	0.28356	0.24049	0.19664	0.16707	0.089467	0.077912	0.245690678	0.116227667
1	1	1	0.28597	0.24132	0.19831	0.16765	0.090248	0.078219	0.246609455	0.11719765
1	1	1	0.28838	0.24215	0.19999	0.16824	0.091031	0.078525	0.247528984	0.118173081
1	1	1	0.29081	0.24297	0.20168	0.16881	0.091818	0.078831	0.248440017	0.119147457
1	1	1	0.29324	0.2438	0.20337	0.16939	0.092608	0.079136	0.249361814	0.12012828
1	1	1	0.29569	0.24462	0.20507	0.16997	0.093401	0.079441	0.250275139	0.121112767
1	1	1	0.29814	0.24544	0.20677	0.17054	0.094197	0.079745	0.251189241	0.12209794
1	1	1	0.30059	0.24625	0.20848	0.17111	0.094996	0.080049	0.252094119	0.123086758
1	1	1	0.30306	0.24706	0.21019	0.17168	0.095798	0.080353	0.253000558	0.124079221
1	1	1	0.30554	0.24787	0.21191	0.17225	0.096603	0.080656	0.253908181	0.125075248
1	1	1	0.30802	0.24868	0.21364	0.17282	0.097411	0.080958	0.2548166	0.126074838
1	1	1	0.31051	0.24948	0.21537	0.17338	0.098222	0.081261	0.255716217	0.127075206
1	1	1	0.31301	0.25028	0.2171	0.17394	0.099036	0.081562	0.25661704	0.128079035
1	1	1	0.31551	0.25108	0.21885	0.1745	0.099853	0.081864	0.257518672	0.12908657
1	1	1	0.31803	0.25187	0.22059	0.17506	0.10067	0.082165	0.258411934	0.130094647
1	1	1	0.32055	0.25267	0.22235	0.17562	0.1015	0.082465	0.259316019	0.131116265
1	1	1	0.32308	0.25346	0.22411	0.17618	0.10232	0.082765	0.260211343	0.132128506
1	1	1	0.32562	0.25424	0.22587	0.17673	0.10315	0.083065	0.261097916	0.133148366
1	1	1	0.32817	0.25503	0.22764	0.17728	0.10398	0.083364	0.261995748	0.134168747
1	1	1	0.33072	0.25581	0.22942	0.17783	0.10482	0.083663	0.262884421	0.135199731
1	1	1	0.33328	0.25659	0.2312	0.17838	0.10566	0.083961	0.263774367	0.136231236
1	1	1	0.33585	0.25736	0.23298	0.17892	0.1065	0.084259	0.264655595	0.137260301
1	1	1	0.33843	0.25813	0.23477	0.17946	0.10734	0.084556	0.265538115	0.138289866
1	1	1	0.34102	0.2589	0.23657	0.18001	0.10819	0.084853	0.266421937	0.139333076
1	1	1	0.34361	0.25967	0.23837	0.18055	0.10904	0.085149	0.267306627	0.140373733
1	1	1	0.34621	0.26043	0.24018	0.18108	0.10989	0.085446	0.268182633	0.141411981
1	1	1	0.34882	0.2612	0.242	0.18162	0.11075	0.085741	0.269069964	0.14246371
1	1	1	0.35143	0.26195	0.24382	0.18215	0.11161	0.086036	0.269938177	0.143512926
1	1	1	0.35406	0.26271	0.24564	0.18269	0.11247	0.086331	0.270818187	0.144565811
1	1	1	0.35669	0.26346	0.24747	0.18322	0.11333	0.086625	0.271689091	0.145616078
1	1	1	0.35933	0.26421	0.2493	0.18374	0.1142	0.086919	0.272561355	0.146673786
1	1	1	0.36197	0.26496	0.25114	0.18427	0.11507	0.087213	0.273434521	0.147735172
1	1	1	0.36463	0.2657	0.25299	0.1848	0.11595	0.087505	0.274299532	0.148806947
1	1	1	0.36729	0.26644	0.25484	0.18532	0.11682	0.087798	0.275165458	0.149866221
1	1	1	0.36995	0.26718	0.2567	0.18584	0.1177	0.08809	0.276032299	0.150935954
1	1	1	0.37263	0.26792	0.25856	0.18636	0.11858	0.088382	0.27690102	0.152006231
1	1	1	0.37531	0.26865	0.26042	0.18687	0.11947	0.088673	0.277760669	0.153083788
1	1	1	0.378	0.26938	0.26229	0.18739	0.12036	0.088964	0.278621737	0.154165057
1	1	1	0.3807	0.27011	0.26417	0.1879	0.12125	0.089254	0.279484233	0.155243587
1	1	1	0.3834	0.27083	0.26605	0.18841	0.12214	0.089544	0.280337673	0.156322643
1	1	1	0.38612	0.27155	0.26794	0.18892	0.12304	0.089833	0.281193054	0.157412135
1	1	1	0.38884	0.27227	0.26983	0.18943	0.12394	0.090122	0.282049393	0.158502154
1	1	1	0.39156	0.27298	0.27173	0.18993	0.12484	0.090411	0.282896688	0.159589469
1	1	1	0.3943	0.2737	0.27363	0.19044	0.12575	0.090699	0.283755961	0.160690439
1	1	1	0.39704	0.27441	0.27554	0.19094	0.12666	0.090987	0.284606204	0.161788688
1	1	1	0.39978	0.27511	0.27745	0.19144	0.12757	0.091274	0.285447419	0.162887354
1	1	1	0.40254	0.27582	0.27936	0.19193	0.12848	0.09156	0.286300647	0.163983173
1	1	1	0.4053	0.27652	0.28129	0.19243	0.1294	0.091847	0.28714486	0.165092845
1	1	1	0.40807	0.27722	0.28321	0.19292	0.13032	0.092133	0.287990586	0.166199652
1	1	1	0.41084	0.27791	0.28515	0.19341	0.13124	0.092418	0.288827305	0.167306857
1	1	1	0.41363	0.2786	0.28708	0.1939	0.13217	0.092703	0.289666087	0.168424552
1	1	1	0.41642	0.27929	0.28902	0.19439	0.1331	0.092988	0.290505875	0.169542735
1	1	1	0.41921	0.27998	0.29097	0.19488	0.13403	0.093272	0.291346671	0.170661315
1	1	1	0.42202	0.28066	0.29292	0.19536	0.13496	0.093555	0.292179565	0.171776969
1	1	1	0.42483	0.28134	0.29488	0.19584	0.1359	0.093839	0.293013481	0.172903189
1	1	1	0.42764	0.28202	0.29684	0.19632	0.13684	0.094121	0.293848418	0.174029692
1	1	1	0.43047	0.28269	0.2988	0.1968	0.13778	0.094404	0.29467549	0.175156762
1	1	1	0.4333	0.28336	0.30077	0.19727	0.13873	0.094686	0.295503598	0.176290854
1	1	1	0.43613	0.28403	0.30275	0.19775	0.13967	0.094967	0.296332742	0.177418669
1	1	1	0.43898	0.2847	0.30473	0.19822	0.14062	0.095248	0.297164059	0.178553584
1	1	1	0.44183	0.28536	0.30671	0.19869	0.14158	0.095529	0.297986425	0.179698954
1	1	1	0.44468	0.28602	0.3087	0.19916	0.14254	0.095809	0.298809843	0.180844682
1	1	1	0.44755	0.28668	0.3107	0.19962	0.14349	0.096089	0.299635469	0.181977471
1	1	1	0.45042	0.28733	0.31269	0.20009	0.14446	0.096368	0.30045216	0.183134003
1	1	1	0.45329	0.28798	0.3147	0.20055	0.14542	0.096647	0.301269918	0.184277578
1	1	1	0.45618	0.28863	0.31671	0.20101	0.14639	0.096925	0.30208992	0.185431495
1	1	1	0.45907	0.28927	0.31872	0.20147	0.14736	0.097203	0.302901004	0.186585848
1	1	1	0.46196	0.28992	0.32074	0.20192	0.14833	0.09748	0.303723167	0.187737109
1	1	1	0.46487	0.29056	0.32276	0.20238	0.14931	0.097757	0.304537614	0.18890223
1	1	1	0.46777	0.29119	0.32478	0.20283	0.15029	0.098034	0.305342551	0.19006434
1	1	1	0.47069	0.29182	0.32681	0.20328	0.15127	0.09831	0.306149794	0.191226773
1	1	1	0.47361	0.29245	0.32885	0.20373	0.15226	0.098586	0.30695814	0.192399626
1	1	1	0.47654	0.29308	0.33089	0.20417	0.15324	0.098861	0.307768205	0.193559329
1	1	1	0.47947	0.29371	0.33293	0.20462	0.15423	0.099136	0.308579381	0.194732916
1	1	1	0.48241	0.29433	0.33498	0.20506	0.15523	0.09941	0.309382291	0.195913337
1	1	1	0.48536	0.29495	0.33703	0.2055	0.15622	0.099684	0.310186948	0.197084162
1	1	1	0.48831	0.29556	0.33909	0.20594	0.15722	0.099958	0.31098273	0.198265392
1	1	1	0.49127	0.29617	0.34115	0.20637	0.15822	0.10023	0.311780273	0.199443317
1	1	1	0.49423	0.29678	0.34322	0.20681	0.15922	0.1005	0.31257895	0.200624945
1	1	1	0.49721	0.29739	0.34529	0.20724	0.16023	0.10078	0.313380046	0.201814459
1	1	1	0.50018	0.29799	0.34736	0.20767	0.16124	0.10105	0.314171644	0.203003356
1	1	1	0.50317	0.29859	0.34944	0.2081	0.16225	0.10132	0.314965686	0.20419264
1	1	1	0.50615	0.29919	0.35152	0.20852	0.16327	0.10159	0.315760228	0.205388766
1	1	1	0.50915	0.29978	0.35361	0.20895	0.16428	0.10186	0.316547237	0.206578817
1	1	1	0.51215	0.30038	0.3557	0.20937	0.1653	0.10213	0.31734541	0.207775696
1	1	1	0.51516	0.30096	0.3578	0.20979	0.16633	0.1024	0.318125414	0.208982947
1	1	1	0.51817	0.30155	0.3599	0.21021	0.16735	0.10267	0.31891659	0.210180572
1	1	1	0.52119	0.30213	0.362	0.21062	0.16838	0.10294	0.319699612	0.211384989
1	1	1	0.52421	0.30271	0.36411	0.21104	0.16941	0.1032	0.320483813	0.212592319
1	1	1	0.52724	0.30329	0.36622	0.21145	0.17044	0.10347	0.321269877	0.213797458
1	1	1	0.53028	0.30386	0.36834	0.21186	0.17148	0.10374	0.322047814	0.215012954
1	1	1	0.53332	0.30443	0.37046	0.21227	0.17252	0.10401	0.322826947	0.21622881
1	1	1	0.53637	0.305	0.37259	0.21267	0.17356	0.10427	0.323607969	0.217440366
1	1	1	0.53942	0.30556	0.37471	0.21308	0.1746	0.10454	0.324380194	0.218656929
1	1	1	0.54248	0.30612	0.37685	0.21348	0.17565	0.1048	0.325154325	0.219879174
1	1	1	0.54554	0.30668	0.37898	0.21388	0.1767	0.10507	0.325929667	0.221102809
